symbol,year,date_only,expiration_date,strike,underlying_spot,underlying_spot_at_expiry,probability_itm,actually_itm,premium,premium_yield_pct
TSLA,2022,2022-09-26,2022-09-30,305.0,284.09,275.57,0.0555,False,0.62,0.22
TSLA,2022,2022-10-03,2022-10-07,275.0,255.16,234.5715,0.0597,False,1.555,0.61
TSLA,2022,2022-10-24,2022-10-28,237.5,213.5,228.86,0.0525,False,0.37,0.17
TSLA,2022,2022-10-31,2022-11-04,252.5,229.85,223.8,0.06,False,0.61,0.27
TSLA,2022,2022-11-07,2022-11-11,227.5,208.9,196.52,0.0596,False,0.795,0.38
TSLA,2022,2022-11-21,2022-11-25,192.5,176.77,185.2,0.0539,False,0.785,0.44
TSLA,2022,2022-11-28,2022-12-02,207.5,188.5,196.25,0.0571,False,0.555,0.29
TSLA,2023,2023-01-09,2023-01-13,139.0,123.52,122.63,0.0562,False,0.43,0.35
TSLA,2023,2023-01-23,2023-01-27,172.5,145.3793,180.68,0.0547,True,0.395,0.27
TSLA,2023,2023-01-30,2023-02-03,200.0,179.77,199.0,0.0599,False,1.875,1.04
TSLA,2023,2023-02-06,2023-02-10,230.0,198.17,206.2,0.0555,False,0.98,0.49
TSLA,2023,2023-02-27,2023-03-03,240.0,209.42,200.48,0.0574,False,0.52,0.25
TSLA,2023,2023-03-06,2023-03-10,217.5,198.6,178.29,0.0587,False,0.655,0.33
TSLA,2023,2023-03-27,2023-03-31,215.0,197.39,207.79,0.0527,False,0.5,0.25
TSLA,2023,2023-05-22,2023-05-26,207.5,189.32,198.6,0.0553,False,0.22,0.12
TSLA,2023,2023-06-05,2023-06-09,245.0,221.29,252.42,0.0512,True,0.55,0.25
TSLA,2023,2023-06-26,2023-06-30,277.5,258.37,264.45,0.053,False,0.9,0.35
TSLA,2023,2023-07-03,2023-07-07,310.0,284.25,280.78,0.0554,False,0.795,0.28
TSLA,2023,2023-07-10,2023-07-14,297.5,277.52,285.3,0.0598,False,0.76,0.27
TSLA,2023,2023-07-24,2023-07-28,295.0,269.85,267.25,0.0572,False,0.375,0.14
TSLA,2023,2023-07-31,2023-08-04,290.0,269.08,264.77,0.0533,False,0.475,0.18
TSLA,2023,2023-08-07,2023-08-11,272.5,253.6511,243.79,0.0597,False,0.585,0.23
TSLA,2023,2023-08-21,2023-08-25,255.0,232.1343,239.0,0.0538,False,0.285,0.12
TSLA,2023,2023-09-18,2023-09-22,290.0,271.44,257.7888,0.0556,False,0.67,0.25
TSLA,2023,2023-09-25,2023-09-29,270.0,247.1,254.77,0.0528,False,0.395,0.16
TSLA,2023,2023-10-02,2023-10-06,275.0,254.2799,261.65,0.0535,False,0.36,0.14
TSLA,2023,2023-10-30,2023-11-03,225.0,210.88,226.3701,0.0503,True,0.5599999999999999,0.27
TSLA,2023,2023-12-18,2023-12-22,277.5,258.74,258.22,0.0511,False,0.505,0.2
TSLA,2024,2024-01-22,2024-01-26,242.5,217.8,186.78,0.0589,False,0.65,0.3
TSLA,2024,2024-01-29,2024-02-02,210.0,191.48,188.69,0.0559,False,0.21,0.11
TSLA,2024,2024-02-05,2024-02-09,200.0,184.68,194.12,0.0581,False,0.315,0.17
TSLA,2024,2024-03-04,2024-03-08,212.5,199.75,182.73,0.0559,False,0.43,0.22
TSLA,2024,2024-03-18,2024-03-22,192.5,174.72,171.2,0.052,False,0.275,0.16
TSLA,2024,2024-04-22,2024-04-26,170.0,144.44,172.12,0.0588,True,0.5249999999999999,0.36
TSLA,2024,2024-05-06,2024-05-10,202.5,187.56,173.0599,0.0577,False,0.4049999999999999,0.22
TSLA,2024,2024-06-24,2024-06-28,202.5,188.8,203.2,0.0511,True,0.425,0.23
TSLA,2024,2024-07-29,2024-08-02,257.5,234.27,216.13,0.0532,False,0.425,0.18
TSLA,2024,2024-08-19,2024-08-23,245.0,222.98,221.48,0.0592,False,0.51,0.23
TSLA,2024,2024-09-09,2024-09-13,240.0,219.87,232.67,0.0506,False,0.56,0.25
TSLA,2024,2024-09-30,2024-10-04,295.0,264.86,250.96,0.0554,False,0.7649999999999999,0.29
TSLA,2024,2024-10-07,2024-10-11,282.5,249.83,223.34,0.052,False,0.99,0.4
TSLA,2024,2024-10-28,2024-11-01,295.0,273.536,254.0,0.0535,False,0.925,0.34
TSLA,2024,2024-11-04,2024-11-08,282.5,248.9,328.71,0.0516,True,0.545,0.22
TSLA,2024,2024-11-18,2024-11-22,397.5,348.5499,361.53,0.0552,False,1.21,0.35
TSLA,2024,2024-11-25,2024-11-29,387.5,361.93,345.45,0.0573,False,1.855,0.51
TSLA,2024,2024-11-25,2024-11-29,390.0,361.93,345.45,0.0501,False,1.68,0.46
TSLA,2024,2024-12-02,2024-12-06,400.0,360.0,389.49,0.0549,False,0.78,0.22
TSLA,2024,2024-12-09,2024-12-13,452.5,404.8,436.3,0.0578,False,1.23,0.3
TSLA,2024,2024-12-09,2024-12-13,455.0,404.8,436.3,0.0506,False,1.105,0.27
TSLA,2024,2024-12-23,2024-12-27,475.0,434.51,450.0,0.0595,False,1.435,0.33
TSLA,2024,2024-12-23,2024-12-27,477.5,434.51,450.0,0.0505,False,1.3,0.3
TSLA,2024,2024-12-30,2025-01-03,480.0,427.0,411.8799,0.0554,False,1.38,0.32
TSLA,2025,2025-01-06,2025-01-10,472.5,426.43,399.28,0.0551,False,1.11,0.26
TSLA,2025,2025-01-27,2025-01-31,475.0,406.69,419.99,0.0568,False,1.54,0.38
TSLA,2025,2025-01-27,2025-01-31,477.5,406.69,419.99,0.0519,False,1.415,0.35
TSLA,2025,2025-02-03,2025-02-07,435.0,389.17,380.5459,0.0579,False,0.87,0.22
TSLA,2025,2025-02-03,2025-02-07,437.5,389.17,380.5459,0.051,False,0.76,0.2
TSLA,2025,2025-02-10,2025-02-14,397.5,362.7,362.0,0.0529,False,0.745,0.21
TSLA,2025,2025-02-24,2025-02-28,372.5,342.3973,293.88,0.0524,False,0.8049999999999999,0.24
TSLA,2025,2025-03-03,2025-03-07,332.5,303.94,266.2499,0.0541,False,1.2,0.39
TSLA,2025,2025-03-10,2025-03-14,280.0,253.37,251.58,0.0588,False,1.275,0.5
TSLA,2025,2025-03-31,2025-04-04,302.5,260.56,261.0,0.0522,False,0.585,0.22
TSLA,2025,2025-04-07,2025-04-11,287.5,252.0,257.74,0.0596,False,1.5550000000000002,0.62
TSLA,2025,2025-04-07,2025-04-11,290.0,252.0,257.74,0.052,False,1.36,0.54
TSLA,2025,2025-04-21,2025-04-25,277.5,232.21,286.85,0.059,True,0.8700000000000001,0.37
TSLA,2025,2025-04-21,2025-04-25,280.0,232.21,286.85,0.0536,True,0.765,0.33
TSLA,2025,2025-04-28,2025-05-02,330.0,294.86,294.78,0.0589,False,1.095,0.37
TSLA,2025,2025-04-28,2025-05-02,332.5,294.86,294.78,0.0512,False,0.965,0.33
TSLA,2025,2025-05-05,2025-05-09,315.0,284.849,307.04,0.0593,False,1.005,0.35
TSLA,2025,2025-05-19,2025-05-23,390.0,343.0,343.18,0.0568,False,0.96,0.28
TSLA,2025,2025-05-19,2025-05-23,392.5,343.0,343.18,0.051,False,0.8600000000000001,0.25
TSLA,2025,2025-06-09,2025-06-13,357.5,309.83,332.99,0.0553,False,0.625,0.2
TSLA,2025,2025-06-23,2025-06-27,395.0,357.54,329.3393,0.0533,False,0.935,0.26
TSLA,2025,2025-07-07,2025-07-11,327.5,296.15,314.09,0.0564,False,0.7849999999999999,0.27
TSLA,2025,2025-07-21,2025-07-25,382.5,338.0,323.63,0.0546,False,1.075,0.32
TSLA,2025,2025-08-04,2025-08-08,337.5,312.1186,335.15,0.0544,False,0.515,0.17
TSLA,2025,2025-09-08,2025-09-12,380.0,358.44,396.6899,0.055,True,1.21,0.34
TSLA,2025,2025-09-22,2025-09-26,490.0,444.98,440.47,0.0531,False,1.12,0.25
TSLA,2025,2025-09-29,2025-10-03,500.0,450.98,446.77,0.0589,False,1.47,0.33
TSLA,2025,2025-09-29,2025-10-03,502.5,450.98,446.77,0.0524,False,1.315,0.29
TSLA,2025,2025-10-06,2025-10-10,512.5,453.55,443.13,0.0583,False,0.7899999999999999,0.17
TSLA,2025,2025-10-06,2025-10-10,515.0,453.55,443.13,0.0529,False,0.7150000000000001,0.16
TSLA,2025,2025-10-20,2025-10-24,515.0,449.8,451.68,0.0594,False,1.35,0.3
TSLA,2025,2025-10-27,2025-10-31,502.5,460.16,458.0,0.0534,False,0.835,0.18
TSLA,2025,2025-11-03,2025-11-07,525.0,474.07,439.36,0.0552,False,1.25,0.26
TSLA,2025,2025-11-10,2025-11-14,490.0,449.6715,412.19,0.057,False,1.12,0.25
TSLA,2025,2025-11-24,2025-11-28,455.0,421.72,432.93,0.0537,False,0.515,0.12
TSLA,2025,2025-12-01,2025-12-05,465.0,433.6599,458.87,0.0553,False,0.825,0.19
TSLA,2025,2025-12-08,2025-12-12,482.5,449.7463,463.01,0.0573,False,1.035,0.23
TSLA,2025,2025-12-22,2025-12-26,527.5,498.83,489.09,0.0526,False,1.045,0.21
TSLA,2025,2025-12-29,2026-01-02,500.0,469.4,458.34,0.0595,False,1.155,0.25
TSLA,2025,2025-12-29,2026-01-02,502.5,469.4,458.34,0.0519,False,0.96,0.2
XLE,2022,2022-01-31,2022-02-04,35.5,33.17,35.0,0.0552,False,0.065,0.2
XLE,2022,2022-03-21,2022-03-25,42.0,38.185,39.425,0.0589,False,0.05,0.13
XLE,2022,2022-04-25,2022-04-29,40.25,37.0375,38.87,0.0522,False,0.045,0.12
XLE,2022,2022-05-09,2022-05-13,42.0,40.605,40.55,0.0586,False,0.305,0.75
XLE,2022,2022-05-23,2022-05-27,45.5,42.11,44.385,0.0512,False,0.04,0.09
XLE,2022,2022-06-27,2022-07-01,40.25,37.0975,36.445,0.059,False,0.07,0.19
XLE,2022,2022-07-18,2022-07-22,38.0,35.66,36.365,0.0583,False,0.0849999999999999,0.24
XLE,2022,2022-08-01,2022-08-05,41.5,38.6375,36.855,0.0561,False,0.065,0.17
XLE,2022,2022-08-08,2022-08-12,39.5,37.06,39.255,0.0523,False,0.06,0.16
XLE,2022,2022-10-10,2022-10-14,43.75,41.41,41.8351,0.0561,False,0.18,0.43
XLE,2022,2022-10-24,2022-10-28,47.5,43.975,45.315,0.0548,False,0.105,0.24
XLE,2022,2022-11-21,2022-11-25,48.0,45.315,46.46,0.0524,False,0.05,0.11
XLE,2022,2022-12-05,2022-12-09,47.0,45.78,42.7,0.0554,False,0.25,0.55
XLE,2022,2022-12-19,2022-12-23,44.5,42.325,43.54,0.0528,False,0.08,0.19
XLE,2023,2023-01-09,2023-01-13,46.5,44.51,45.0827,0.0513,False,0.07,0.16
XLE,2023,2023-02-06,2023-02-10,45.5,43.345,45.195,0.0534,False,0.0699999999999999,0.16
XLE,2023,2023-04-10,2023-04-14,45.25,43.32,43.8694,0.0581,False,0.075,0.17
XLE,2023,2023-05-22,2023-05-26,42.25,40.059,39.89,0.0552,False,0.03,0.07
XLE,2023,2023-06-05,2023-06-09,42.25,40.3075,41.07,0.0557,False,0.12,0.3
XLE,2023,2023-06-05,2023-06-09,42.5,40.3075,41.07,0.0521,False,0.115,0.29
XLE,2023,2023-07-03,2023-07-07,42.5,40.985,40.7675,0.0586,False,0.035,0.09
XLE,2023,2023-07-10,2023-07-14,42.75,40.79,41.6,0.054,False,0.04,0.1
XLE,2023,2023-07-24,2023-07-28,45.5,43.14,42.9325,0.0542,False,0.025,0.06
XLE,2023,2023-08-21,2023-08-25,46.5,44.765,44.015,0.0589,False,0.07,0.16
XLE,2023,2023-08-28,2023-09-01,46.0,44.42,45.4175,0.0568,False,0.055,0.12
XLE,2023,2023-10-02,2023-10-06,46.75,45.255,43.255,0.0577,False,0.105,0.23
XLE,2023,2023-10-02,2023-10-06,47.0,45.255,43.255,0.0539,False,0.065,0.14
XLE,2023,2023-10-09,2023-10-13,47.25,44.48,45.01,0.0505,False,0.04,0.09
XLE,2023,2023-10-23,2023-10-27,47.25,44.875,43.4725,0.0518,False,0.09,0.2
XLE,2023,2023-10-23,2023-10-27,47.5,44.875,43.4725,0.0567,False,0.06,0.13
XLE,2023,2023-11-06,2023-11-10,44.75,43.685,41.805,0.057,False,0.11,0.25
XLE,2023,2023-11-06,2023-11-10,45.0,43.685,41.805,0.0521,False,0.08,0.18
XLE,2023,2023-11-20,2023-11-24,44.25,42.77,42.78,0.0582,False,0.04,0.09
XLE,2023,2023-11-27,2023-12-01,44.75,42.39,43.0125,0.0578,False,0.05,0.12
XLE,2024,2024-01-08,2024-01-12,43.75,41.9,41.6725,0.0569,False,0.035,0.08
XLE,2024,2024-01-08,2024-01-12,44.0,41.9,41.6725,0.0521,False,0.02,0.05
XLE,2024,2024-01-22,2024-01-26,42.5,40.3225,42.14,0.05,False,0.02,0.05
XLE,2024,2024-01-29,2024-02-02,44.25,42.125,42.09,0.0515,False,0.03,0.07
XLE,2024,2024-02-26,2024-03-01,45.25,43.4125,43.77,0.0527,False,0.035,0.08
XLE,2024,2024-03-04,2024-03-08,45.0,43.66,44.095,0.057,False,0.08,0.18
XLE,2024,2024-03-04,2024-03-08,45.25,43.66,44.095,0.0522,False,0.05,0.11
XLE,2024,2024-04-01,2024-04-05,49.5,47.695,49.2334,0.0561,False,0.02,0.04
XLE,2024,2024-04-08,2024-04-12,51.0,49.205,49.485,0.0504,False,0.085,0.17
XLE,2024,2024-04-22,2024-04-26,50.5,48.12,48.0575,0.0541,False,0.04,0.08
XLE,2024,2024-07-01,2024-07-05,47.5,46.09,45.71,0.0571,False,0.045,0.1
XLE,2024,2024-07-22,2024-07-26,48.0,46.16,46.2875,0.0532,False,0.07,0.15
XLE,2024,2024-07-29,2024-08-02,47.75,46.135,45.095,0.0541,False,0.07,0.15
XLE,2024,2024-08-19,2024-08-23,47.5,45.925,45.27,0.0558,False,0.04,0.09
XLE,2024,2024-09-30,2024-10-04,46.25,43.9775,46.7325,0.0594,True,0.045,0.1
XLE,2024,2024-11-04,2024-11-08,48.0,44.855,46.9425,0.0552,False,0.05,0.11
XLE,2024,2024-11-25,2024-11-29,49.5,48.87,47.845,0.0586,False,0.1699999999999999,0.35
XLE,2024,2024-12-02,2024-12-06,49.25,47.83,46.205,0.0552,False,0.03,0.06
XLE,2024,2024-12-09,2024-12-13,48.5,46.1325,44.96,0.0572,False,0.05,0.11
XLE,2024,2024-12-23,2024-12-27,43.5,42.105,42.74,0.0504,False,0.045,0.11
XLE,2025,2025-01-06,2025-01-10,50.5,44.285,45.1,0.056,False,0.12,0.27
XLE,2025,2025-02-03,2025-02-07,46.5,44.2725,44.6825,0.0583,False,0.045,0.1
XLE,2025,2025-02-10,2025-02-14,47.25,45.33,45.6625,0.0551,False,0.03,0.07
XLE,2025,2025-02-24,2025-02-28,47.5,45.7191,45.535,0.0545,False,0.05,0.11
XLE,2025,2025-03-03,2025-03-07,46.5,45.9363,44.0297,0.0554,False,0.315,0.69
XLE,2025,2025-03-03,2025-03-07,46.75,45.9363,44.0297,0.0519,False,0.205,0.45
XLE,2025,2025-03-10,2025-03-14,47.0,44.645,44.94,0.0503,False,0.065,0.15
XLE,2025,2025-03-24,2025-03-28,49.0,46.6975,46.585,0.0557,False,0.03,0.06
XLE,2025,2025-03-31,2025-04-04,49.5,47.0,42.295,0.053,False,0.035,0.07
XLE,2025,2025-04-07,2025-04-11,44.5,40.79,39.74,0.0515,False,0.18,0.44
XLE,2025,2025-04-07,2025-04-11,46.5,40.79,39.74,0.0531,False,0.1,0.25
XLE,2025,2025-04-21,2025-04-25,46.0,40.205,41.23,0.0531,False,0.1,0.25
XLE,2025,2025-05-05,2025-05-09,43.0,40.53,41.4175,0.0529,False,0.175,0.43
XLE,2025,2025-07-07,2025-07-11,45.5,43.48,44.72,0.0583,False,0.075,0.17
XLE,2025,2025-07-07,2025-07-11,46.0,43.48,44.72,0.0592,False,0.05,0.11
XLE,2025,2025-07-21,2025-07-25,44.5,43.085,43.835,0.0554,False,0.075,0.17
XLE,2025,2025-07-28,2025-08-01,46.0,44.12,43.595,0.0558,False,0.025,0.06
XLE,2025,2025-08-25,2025-08-29,45.5,44.24,45.31,0.0563,False,0.035,0.08
XLE,2025,2025-09-22,2025-09-26,46.0,44.05,46.455,0.0519,True,0.025,0.06
XLE,2025,2025-10-06,2025-10-10,46.5,44.93,43.775,0.0584,False,0.05,0.11
XLE,2025,2025-10-20,2025-10-24,45.25,43.5425,44.7,0.059,False,0.04,0.09
XLE,2025,2025-11-03,2025-11-07,46.5,44.19,44.8725,0.058,False,0.04,0.09
XLE,2025,2025-11-10,2025-11-14,47.5,45.28,46.11,0.0597,False,0.06,0.13
XLE,2025,2025-12-01,2025-12-05,47.5,45.91,46.66,0.0582,False,0.04,0.09
XLE,2025,2025-12-08,2025-12-12,47.25,45.92,46.235,0.0584,False,0.06,0.13
XLE,2025,2025-12-08,2025-12-12,47.5,45.92,46.235,0.0533,False,0.045,0.1
XLE,2025,2025-12-22,2025-12-26,45.75,44.485,44.435,0.0501,False,0.025,0.06
XLE,2025,2025-12-22,2025-12-26,46.25,44.485,44.435,0.054,False,0.025,0.06
XLE,2025,2025-12-29,2026-01-02,46.0,44.74,45.7799,0.0541,False,0.025,0.06
XLF,2022,2022-01-03,2022-01-07,41.0,39.68,41.27,0.0512,True,0.015,0.04
XLF,2022,2022-01-10,2022-01-14,43.0,41.46,40.865,0.055,False,0.03,0.07
XLF,2022,2022-01-24,2022-01-28,40.5,38.39,38.73,0.0508,False,0.03,0.08
XLF,2022,2022-01-31,2022-02-04,40.5,39.09,40.44,0.052,False,0.03,0.08
XLF,2022,2022-03-07,2022-03-11,38.5,36.93,37.21,0.0541,False,0.08,0.22
XLF,2022,2022-04-25,2022-04-29,38.0,36.31,35.69,0.059,False,0.02,0.06
XLF,2022,2022-05-23,2022-05-27,36.0,34.24,35.64,0.0539,False,0.025,0.07
XLF,2022,2022-06-27,2022-07-01,34.0,32.59,31.98,0.0589,False,0.03,0.09
XLF,2022,2022-07-18,2022-07-22,33.0,32.45,33.16,0.0545,True,0.095,0.29
XLF,2022,2022-08-08,2022-08-12,35.0,34.05,35.57,0.055,True,0.04,0.12
XLF,2022,2022-08-29,2022-09-02,35.0,33.72,33.81,0.05,False,0.025,0.07
XLF,2022,2022-09-19,2022-09-23,35.0,33.275,31.31,0.0598,False,0.025,0.08
XLF,2022,2022-10-24,2022-10-28,34.5,32.77,34.23,0.0566,False,0.025,0.08
XLF,2022,2022-10-31,2022-11-04,36.0,34.205,34.085,0.0539,False,0.025,0.07
XLF,2022,2022-11-07,2022-11-11,36.0,34.27,36.03,0.0597,True,0.035,0.1
XLF,2022,2022-11-28,2022-12-02,37.0,36.055,35.96,0.0505,False,0.025,0.07
XLF,2022,2022-12-05,2022-12-09,36.5,35.72,34.7799,0.0517,False,0.0349999999999999,0.1
XLF,2023,2023-01-09,2023-01-13,37.0,35.7,36.17,0.0598,False,0.04,0.11
XLF,2023,2023-01-23,2023-01-27,37.0,35.91,36.46,0.0581,False,0.015,0.04
XLF,2023,2023-04-10,2023-04-14,33.5,32.07,33.15,0.0521,False,0.02,0.06
XLF,2023,2023-09-18,2023-09-22,35.5,34.82,34.0,0.053,False,0.015,0.04
XLF,2024,2024-04-08,2024-04-12,43.0,41.82,40.4998,0.0582,False,0.02,0.05
XLF,2024,2024-07-01,2024-07-05,42.5,41.55,41.64,0.0566,False,0.02,0.05
XLF,2024,2024-07-22,2024-07-26,44.5,43.17,43.54,0.0535,False,0.02,0.05
XLF,2024,2024-10-07,2024-10-11,46.5,45.67,46.6,0.0535,True,0.04,0.09
XLF,2024,2024-10-28,2024-11-01,48.5,47.2499,47.0,0.0571,False,0.02,0.04
XLF,2025,2025-12-08,2025-12-12,143.75,53.71,55.2082,0.0565,False,4.51,8.4
XLF,2025,2025-12-22,2025-12-26,141.25,55.44,55.795,0.0579,False,3.97,7.16
XLK,2022,2022-01-03,2022-01-07,91.25,87.84,84.08,0.0598,False,0.06,0.07
XLK,2022,2022-01-10,2022-01-14,87.5,83.085,82.93,0.0553,False,0.085,0.1
XLK,2022,2022-02-07,2022-02-11,83.5,80.335,80.315,0.0522,False,0.14,0.17
XLK,2022,2022-02-28,2022-03-04,81.25,77.36,75.93,0.0522,False,0.07,0.09
XLK,2022,2022-03-21,2022-03-25,81.5,77.655,79.39,0.0576,False,0.065,0.08
XLK,2022,2022-03-28,2022-04-01,83.5,80.085,79.73,0.0533,False,0.065,0.08
XLK,2022,2022-04-18,2022-04-22,77.5,74.035,73.95,0.0548,False,0.06,0.08
XLK,2022,2022-04-25,2022-04-29,78.0,72.665,73.83,0.0575,False,0.08,0.11
XLK,2022,2022-05-09,2022-05-13,74.0,69.46,68.265,0.0577,False,0.16,0.23
XLK,2022,2022-05-09,2022-05-13,74.5,69.46,68.265,0.0547,False,0.15,0.22
XLK,2022,2022-05-09,2022-05-13,74.75,69.46,68.265,0.0533,False,0.11,0.16
XLK,2022,2022-06-27,2022-07-01,71.0,67.1375,63.865,0.0533,False,0.09,0.13
XLK,2022,2022-06-27,2022-07-01,71.5,67.1375,63.865,0.0542,False,0.07,0.1
XLK,2022,2022-07-25,2022-07-29,72.5,68.655,72.335,0.0568,False,0.08,0.12
XLK,2022,2022-08-01,2022-08-05,76.0,72.675,73.715,0.0538,False,0.06,0.08
XLK,2022,2022-08-29,2022-09-02,73.5,69.69,68.38,0.05,False,0.11,0.16
XLK,2022,2022-08-29,2022-09-02,74.0,69.69,68.38,0.0514,False,0.11,0.16
XLK,2022,2022-09-26,2022-09-30,66.0,62.715,61.2,0.0545,False,0.14,0.22
XLK,2022,2022-09-26,2022-09-30,66.5,62.715,61.2,0.0506,False,0.11,0.18
XLK,2022,2022-10-03,2022-10-07,65.0,61.595,61.695,0.0563,False,0.06,0.1
XLK,2022,2022-10-31,2022-11-04,69.0,64.32,60.81,0.0507,False,0.085,0.13
XLK,2022,2022-11-21,2022-11-25,69.0,65.94,67.005,0.051,False,0.045,0.07
XLK,2023,2023-01-09,2023-01-13,67.25,64.2375,65.3399,0.0527,False,0.135,0.21
XLK,2023,2023-01-30,2023-02-03,72.0,67.86,72.045,0.0566,True,0.14,0.21
XLK,2023,2023-02-27,2023-03-03,71.5,69.08,70.0725,0.0578,False,0.06,0.09
XLK,2023,2023-02-27,2023-03-03,72.0,69.08,70.0725,0.0519,False,0.05,0.07
XLK,2023,2023-03-06,2023-03-10,74.0,71.36,69.1725,0.052,False,0.08,0.11
XLK,2023,2023-05-01,2023-05-05,79.0,75.8238,75.875,0.0527,False,0.07,0.09
XLK,2023,2023-06-26,2023-06-30,87.5,85.14,87.1499,0.0505,False,0.1,0.12
XLK,2023,2023-07-03,2023-07-07,90.5,86.955,86.64,0.0508,False,0.065,0.07
XLK,2023,2023-08-28,2023-09-01,88.5,85.225,88.495,0.0539,False,0.055,0.06
XLK,2023,2023-08-28,2023-09-01,88.75,85.225,88.495,0.058,False,0.06,0.07
XLK,2023,2023-09-25,2023-09-29,86.25,82.595,83.255,0.0504,False,0.05,0.06
XLK,2023,2023-10-02,2023-10-06,86.25,83.085,84.4703,0.0543,False,0.06,0.07
XLK,2023,2023-10-09,2023-10-13,88.0,84.675,85.855,0.0539,False,0.035,0.04
XLK,2023,2023-10-23,2023-10-27,86.25,82.9,81.375,0.0588,False,0.06,0.07
XLK,2023,2023-11-06,2023-11-10,89.5,86.475,89.8175,0.0505,True,0.035,0.04
XLK,2023,2023-11-27,2023-12-01,95.5,92.7325,92.955,0.0558,False,0.045,0.05
XLK,2023,2023-12-04,2023-12-08,95.0,91.865,93.405,0.0553,False,0.065,0.07
XLK,2024,2024-01-08,2024-01-12,98.0,94.435,96.34,0.0522,False,0.05,0.05
XLK,2024,2024-03-18,2024-03-22,111.25,104.21,105.34,0.0562,False,0.085,0.08
XLK,2024,2024-04-08,2024-04-12,107.5,103.63,103.64,0.0574,False,0.07,0.07
XLK,2024,2024-07-08,2024-07-12,122.5,117.575,118.14,0.0554,False,0.095,0.08
XLK,2024,2024-07-08,2024-07-12,126.25,117.575,118.14,0.055,False,0.09,0.08
XLK,2024,2024-07-29,2024-08-02,116.25,109.47,103.365,0.0594,False,0.155,0.14
XLK,2024,2024-10-07,2024-10-11,117.5,112.885,115.665,0.0571,False,0.1,0.09
XLK,2024,2024-10-21,2024-10-25,120.0,116.01,116.4375,0.0554,False,0.105,0.09
XLK,2024,2024-11-04,2024-11-08,118.75,112.675,118.97,0.0531,True,0.13,0.12
XLK,2025,2025-03-24,2025-03-28,113.75,109.0725,105.63,0.0528,False,0.085,0.08
XLK,2025,2025-04-07,2025-04-11,105.0,95.905,99.6,0.05,False,0.185,0.19
XLK,2025,2025-06-02,2025-06-06,121.25,116.545,119.73,0.0542,False,0.105,0.09
XLK,2025,2025-07-21,2025-07-25,135.0,131.505,131.325,0.0578,False,0.085,0.06
XLK,2025,2025-07-28,2025-08-01,137.5,132.075,129.985,0.0542,False,0.155,0.12
XLK,2025,2025-08-04,2025-08-08,137.5,131.17,133.11,0.0527,False,0.0499999999999999,0.04
XLK,2025,2025-08-04,2025-08-08,145.0,131.17,133.11,0.0514,False,0.2,0.15
XLK,2025,2025-10-20,2025-10-24,150.0,144.71,147.2825,0.0597,False,0.12,0.08
XLK,2025,2025-10-27,2025-10-31,156.25,149.63,151.82,0.0506,False,0.065,0.04
XLK,2025,2025-11-10,2025-11-14,153.75,148.045,145.38,0.0592,False,0.355,0.24
XLK,2025,2025-11-10,2025-11-14,155.0,148.045,145.38,0.0517,False,0.125,0.08
XLK,2025,2025-11-24,2025-11-28,146.25,140.3475,143.135,0.0563,False,0.095,0.07
XLK,2025,2025-12-01,2025-12-05,150.0,143.6025,147.31,0.0502,False,0.07,0.05
